DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/01/02 17:09:00,AQUA_M-T,Brasil,AMAPÁ,AMAPÁ,Amazônia,3,0.0,0.17,1.35055,-50.46292,7.4
2024/01/02 17:09:00,AQUA_M-T,Brasil,PARÁ,SÃO DOMINGOS DO CAPIM,Amazônia,2,8.95,0.0,-1.96225,-47.6022,10.4
2024/01/02 17:06:00,AQUA_M-T,Brasil,MATO GROSSO,RIBEIRÃO CASCALHEIRA,Amazônia,0,6.5,0.0,-12.55977,-51.9565,23.9
2024/01/02 17:09:00,AQUA_M-T,Brasil,PARÁ,MÃE DO RIO,Amazônia,2,8.23,0.0,-1.96096,-47.59327,10.1
2024/01/02 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,0,0.0,0.0,-9.02243,-65.69524,15.1
2024/01/04 16:52:00,AQUA_M-T,Brasil,MARANHÃO,BACABAL,Amazônia,0,19.28,0.0,-4.2344,-45.03683,9.5
2024/01/04 16:52:00,AQUA_M-T,Brasil,PARÁ,DOM ELISEU,Amazônia,0,2.05,0.29,-3.84279,-48.1195,16.7
2024/01/04 16:52:00,AQUA_M-T,Brasil,PARÁ,ULIANÓPOLIS,Amazônia,0,0.88,0.14,-3.72938,-47.23227,18.3
2024/01/04 16:52:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,1,0.3,0.15,-3.68179,-50.68746,42.8
2024/01/04 16:52:00,AQUA_M-T,Brasil,PARÁ,PARAGOMINAS,Amazônia,0,1.84,0.01,-3.48814,-48.47049,14.8
2024/01/04 16:52:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,2,0.1,0.0,-3.42474,-50.1218,24.0
2024/01/04 16:52:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,2,1.05,0.01,-3.28703,-50.90248,37.5
2024/01/04 16:52:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,2,1.18,0.01,-3.28654,-50.90932,21.5
2024/01/04 16:52:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,2,0.76,0.02,-3.28336,-50.87566,28.2
2024/01/04 16:52:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,2,0.83,0.01,-3.28266,-50.88252,45.5
2024/01/04 16:52:00,AQUA_M-T,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,0,13.05,0.0,-3.16733,-48.141,24.6
2024/01/04 16:52:00,AQUA_M-T,Brasil,MARANHÃO,MATINHA,Amazônia,-999,15.81,0.0,-3.0909,-45.03462,12.4
2024/01/04 16:52:00,AQUA_M-T,Brasil,MARANHÃO,MATINHA,Amazônia,-999,15.54,0.0,-3.08948,-45.02458,17.4
2024/01/04 16:52:00,AQUA_M-T,Brasil,MARANHÃO,MATINHA,Amazônia,-999,15.91,0.0,-3.08551,-45.03068,28.2
2024/01/04 16:52:00,AQUA_M-T,Brasil,PARÁ,TOMÉ-AÇU,Amazônia,1,19.68,0.0,-2.90056,-48.25253,20.4
2024/01/04 16:52:00,AQUA_M-T,Brasil,MARANHÃO,SANTA HELENA,Amazônia,0,16.26,0.0,-2.81325,-45.60609,9.6
2024/01/04 16:52:00,AQUA_M-T,Brasil,MARANHÃO,SANTA HELENA,Amazônia,0,17.24,0.0,-2.81174,-45.59544,15.8
2024/01/04 16:54:00,AQUA_M-T,Brasil,PARÁ,BAIÃO,Amazônia,0,4.73,0.0,-2.80659,-49.49097,21.5
2024/01/04 16:54:00,AQUA_M-T,Brasil,PARÁ,BAIÃO,Amazônia,0,4.65,0.0,-2.80364,-49.48635,20.0
2024/01/04 16:52:00,AQUA_M-T,Brasil,MARANHÃO,NOVA OLINDA DO MARANHÃO,Amazônia,0,7.68,0.01,-2.79791,-45.79031,67.6
2024/01/04 16:52:00,AQUA_M-T,Brasil,MARANHÃO,SANTA HELENA,Amazônia,0,17.14,0.0,-2.78619,-45.57201,9.8
2024/01/04 16:52:00,AQUA_M-T,Brasil,MARANHÃO,SÃO BENTO,Amazônia,0,9.06,0.0,-2.75065,-44.89498,8.8
2024/01/04 16:52:00,AQUA_M-T,Brasil,MARANHÃO,SÃO BENTO,Amazônia,0,8.65,0.0,-2.74924,-44.88517,15.2
2024/01/04 16:54:00,AQUA_M-T,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,0,12.06,0.0,-2.63048,-47.90086,20.0
2024/01/04 16:52:00,AQUA_M-T,Brasil,MARANHÃO,PERI MIRIM,Amazônia,-999,2.25,0.02,-2.47285,-45.01319,7.4
2024/01/04 16:52:00,AQUA_M-T,Brasil,MARANHÃO,BEQUIMÃO,Amazônia,-999,0.66,0.04,-2.4308,-44.91893,13.0
2024/01/04 16:52:00,AQUA_M-T,Brasil,MARANHÃO,BEQUIMÃO,Amazônia,-999,0.64,0.05,-2.40846,-44.87894,19.2
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,SANTA HELENA,Amazônia,0,0.5,0.29,-2.38545,-45.28325,9.1
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,CENTRAL DO MARANHÃO,Amazônia,-999,0.2,0.02,-2.26192,-44.82649,10.3
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,CENTRAL DO MARANHÃO,Amazônia,-999,0.1,0.01,-2.22204,-44.79946,10.2
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,GUIMARÃES,Amazônia,-999,0.16,0.03,-2.22064,-44.78985,7.3
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,TURILÂNDIA,Amazônia,2,0.0,0.09,-2.13885,-45.32064,9.8
2024/01/04 16:54:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,0,3.07,0.03,-2.0837,-53.38431,41.3
2024/01/04 16:54:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,0,2.96,0.04,-2.08323,-53.38839,41.3
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,TURILÂNDIA,Amazônia,2,0.1,0.58,-2.04824,-45.4026,7.5
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,TURIAÇU,Amazônia,1,0.2,0.39,-1.96878,-45.55604,16.9
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,TURIAÇU,Amazônia,2,0.2,0.4,-1.96376,-45.55275,17.7
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,PORTO RICO DO MARANHÃO,Amazônia,-999,0.2,0.0,-1.91093,-44.68694,8.7
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,CURURUPU,Amazônia,-999,0.1,0.0,-1.88924,-44.79685,11.1
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,CURURUPU,Amazônia,-999,0.1,0.0,-1.88787,-44.7873,17.6
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,TURIAÇU,Amazônia,0,0.28,0.06,-1.87036,-45.37809,8.8
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,AMAPÁ DO MARANHÃO,Amazônia,2,1.48,0.31,-1.68109,-45.91322,9.5
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,CÂNDIDO MENDES,Amazônia,0,0.6,0.1,-1.63219,-45.77877,6.8
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,AMAPÁ DO MARANHÃO,Amazônia,1,1.12,0.25,-1.62686,-45.97172,25.0
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,CARUTAPERA,Amazônia,0,0.59,0.04,-1.37393,-46.05922,20.3
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,CARUTAPERA,Amazônia,-999,0.5,0.34,-1.37234,-46.04835,23.0
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,CARUTAPERA,Amazônia,0,0.61,0.02,-1.36413,-46.06062,37.7
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,CARUTAPERA,Amazônia,-999,0.5,0.3,-1.36255,-46.04975,13.7
2024/01/04 16:54:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,3,0.58,0.75,-1.35576,-53.74744,47.4
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,GODOFREDO VIANA,Amazônia,-999,0.41,0.12,-1.34457,-45.79095,84.9
2024/01/04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,GODOFREDO VIANA,Amazônia,-999,0.4,0.04,-1.34303,-45.78045,46.9
2024/01/04 18:34:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9,0.0,1.0,4.24481,-60.14849,102.6
2024/01/04 18:34:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9,0.0,1.0,4.2396,-60.15583,90.1
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,9,0.0,1.0,3.44744,-60.85582,164.0
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,9,0.0,1.0,3.43265,-60.85395,57.6
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,9,0.0,1.0,3.43164,-60.84591,47.0
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,9,0.0,1.0,3.39231,-60.93024,74.2
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,9,0.0,1.0,3.39069,-60.92228,27.6
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,9,0.0,1.0,3.38874,-60.95675,64.8
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,9,0.0,1.0,3.38694,-60.94868,188.4
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,9,0.0,1.0,3.37764,-60.92818,32.0
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,9,0.0,1.0,3.37411,-60.9547,66.9
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,9,0.0,0.95,2.82233,-61.20506,53.5
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,9,0.0,1.0,2.81798,-61.19662,40.5
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazônia,10,0.0,0.6,2.0676,-61.86547,833.6
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazônia,10,0.0,0.6,2.0625,-61.86985,553.5
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,CARACARAÍ,Amazônia,7,0.0,0.78,1.8155,-61.21434,40.4
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,CARACARAÍ,Amazônia,7,0.0,0.59,1.81147,-61.2087,38.7
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,CARACARAÍ,Amazônia,5,0.0,0.97,1.56386,-61.06304,29.3
2024/01/04 18:32:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,4,0.0,0.01,1.28852,-67.91045,8.1
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazônia,4,0.0,0.05,0.7064,-59.52417,200.4
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazônia,4,0.0,0.05,0.702,-59.53117,102.9
2024/01/04 18:32:00,AQUA_M-T,Brasil,RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,4,0.0,0.03,0.6341,-60.00268,75.9
2024/01/04 18:32:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,4,0.0,0.01,-0.49632,-66.49471,10.4
2024/01/04 18:32:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,4,0.0,0.01,-0.49495,-66.48522,7.0
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,10,0.0,1.0,4.31631,-60.59216,17.6
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,10,0.0,1.0,4.31011,-60.57897,30.6
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,10,0.0,1.0,4.08517,-60.82207,40.4
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazônia,5,0.0,0.2,3.88266,-61.87302,45.2
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazônia,5,0.0,0.21,3.86205,-61.91508,159.3
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,9,0.0,1.0,3.85129,-60.14343,28.2
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,9,0.0,1.0,3.8456,-60.13744,21.7
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,10,0.0,1.0,3.67795,-59.86904,30.0
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,10,0.0,1.0,3.51809,-60.51332,24.9
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,10,0.0,1.0,3.5153,-60.5312,83.8
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,10,0.0,1.0,3.5121,-60.52385,80.5
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,10,0.0,1.0,3.50943,-60.54179,21.4
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,12,0.0,1.0,3.36972,-60.70695,51.6
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,12,0.0,1.0,3.36879,-60.70182,54.1
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,12,0.0,1.0,3.36677,-60.72552,28.8
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,12,0.0,1.0,3.36599,-60.72041,62.9
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,12,0.0,1.0,3.35346,-60.7185,42.9
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,12,0.0,1.0,3.30716,-60.76889,28.1
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazônia,10,0.0,1.0,3.00657,-60.25504,16.9
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazônia,10,0.0,1.0,3.00221,-60.24733,30.3
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazônia,11,0.0,1.0,2.97531,-60.01698,76.4
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazônia,10,0.0,1.0,2.97274,-60.03383,38.7
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazônia,10,0.0,0.91,2.9169,-60.12376,21.9
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazônia,10,0.0,0.91,2.9092,-60.12748,16.5
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazônia,11,0.0,1.0,2.74891,-60.21464,39.0
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,CARACARAÍ,Amazônia,8,0.0,0.81,1.87318,-61.31321,99.8
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,CARACARAÍ,Amazônia,6,0.1,0.98,1.77509,-61.10913,99.4
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,CARACARAÍ,Amazônia,6,0.1,0.85,1.77107,-61.11546,102.9
2024/01/05 17:36:00,AQUA_M-T,Brasil,RORAIMA,CARACARAÍ,Amazônia,5,0.0,0.72,1.71008,-60.74039,78.0
2024/01/05 17:34:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazônia,5,0.0,0.19,0.96545,-59.40998,373.8
2024/01/05 17:34:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazônia,5,0.0,0.19,0.96309,-59.4259,1331.1
2024/01/05 17:34:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazônia,5,0.0,0.19,0.95133,-59.42409,71.2
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,ITUPIRANGA,Amazônia,0,5.77,0.07,-5.07735,-49.90502,8.8
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,0,5.66,0.16,-4.66468,-50.3777,11.1
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,0,5.95,0.13,-4.66314,-50.36717,14.6
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,0,1.86,0.6,-4.56823,-50.42012,8.0
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,1,0.2,0.51,-3.98774,-50.85355,13.5
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,1,0.32,0.39,-3.98626,-50.84346,15.8
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,0,6.14,0.19,-3.9532,-50.20016,13.9
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,0,10.94,0.0,-3.89218,-52.2862,258.5
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,0,13.0,0.0,-3.88534,-52.17653,7.0
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,0,10.79,0.0,-3.88453,-52.29653,9.4
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,0,10.75,0.0,-3.88321,-52.28751,59.2
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,GOIANÉSIA DO PARÁ,Amazônia,0,0.4,0.39,-3.81099,-48.63602,19.2
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,0,19.3,0.0,-3.8037,-52.05489,17.6
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,1,13.35,0.0,-3.70677,-51.83446,7.6
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,TUCURUÍ,Amazônia,1,5.27,0.22,-3.7067,-49.98833,14.1
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,0,17.64,0.0,-3.6661,-52.06316,6.9
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,ANAPU,Amazônia,2,3.93,0.44,-3.62406,-51.27573,9.3
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,0,10.99,0.01,-3.60835,-52.10527,16.2
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,0,11.34,0.01,-3.60702,-52.09615,8.5
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,0,9.67,0.02,-3.57597,-52.07277,7.1
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,BREU BRANCO,Amazônia,0,0.0,0.23,-3.50828,-49.47573,30.7
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,2,2.39,0.01,-3.45485,-50.07837,18.9
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,BREU BRANCO,Amazônia,0,0.0,0.01,-3.44792,-49.49737,126.1
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,BREU BRANCO,Amazônia,0,0.0,0.02,-3.44605,-49.48511,15.0
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,BREU BRANCO,Amazônia,0,0.0,0.01,-3.44239,-49.50385,35.5
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,BREU BRANCO,Amazônia,0,0.0,0.01,-3.44061,-49.49158,55.4
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,2,1.84,0.09,-3.42465,-50.01349,24.2
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,2,1.79,0.13,-3.42321,-50.00893,28.5
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,2,1.72,0.11,-3.42293,-50.00217,29.9
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,0,1.94,0.08,-3.38648,-50.65509,21.2
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,2,1.52,0.1,-3.37978,-49.99205,13.0
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,0,2.82,0.0,-3.37596,-50.51661,11.7
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,0,2.92,0.05,-3.36626,-50.51805,11.5
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,0,2.3,0.01,-3.3433,-50.62937,10.0
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,0,2.36,0.09,-3.3305,-50.60977,17.0
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,0,2.31,0.08,-3.32741,-50.61691,51.6
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,0,2.3,0.0,-3.26955,-50.62559,28.7
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,0,2.84,0.0,-3.13155,-50.60435,36.8
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,MOJU,Amazônia,0,0.3,0.0,-3.08891,-49.20118,38.4
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,0,0.6,0.26,-3.00212,-51.73952,12.8
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,TOMÉ-AÇU,Amazônia,1,10.53,0.0,-2.89976,-48.246,17.7
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,SANTARÉM,Amazônia,0,3.62,0.03,-2.58334,-54.44732,5.8
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,SANTARÉM,Amazônia,0,63.57,0.0,-2.35883,-55.50314,17.4
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,SANTARÉM,Amazônia,0,62.53,0.0,-2.35739,-55.49321,12.7
2024/01/05 17:34:00,AQUA_M-T,Brasil,PARÁ,IGARAPÉ-MIRI,Amazônia,0,0.4,0.0,-2.24663,-49.24751,11.4
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,13,0.0,1.0,4.80728,-60.55417,7.4
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,13,0.0,1.0,4.64994,-60.62024,8.1
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,13,0.0,1.0,4.64864,-60.62919,6.0
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,12,0.0,1.0,4.56734,-60.2312,8.9
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,12,0.0,1.0,4.56601,-60.24044,11.6
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,13,0.0,1.0,4.56384,-60.57377,15.7
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,13,0.0,1.0,4.54857,-60.55311,10.3
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,12,0.0,0.84,4.33734,-60.86551,22.3
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,10,0.0,1.0,4.33405,-61.2157,44.0
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,10,0.0,1.0,4.32518,-61.21441,26.5
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,10,0.0,0.97,4.3239,-61.22325,30.6
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,10,0.0,1.0,4.32262,-61.23209,37.1
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,12,0.0,1.0,4.12534,-60.93111,16.1
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,12,0.0,1.0,4.09738,-60.36411,29.1
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,13,0.0,1.0,3.85816,-60.49179,8.0
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,13,0.0,1.0,3.85687,-60.50076,11.2
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazônia,11,0.0,1.0,3.83694,-61.14235,7.8
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazônia,12,0.0,1.0,3.78367,-61.13456,14.2
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazônia,6,0.0,0.25,3.77564,-61.88247,9.7
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazônia,12,0.0,1.0,3.77479,-61.13326,26.7
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazônia,6,0.0,0.25,3.77433,-61.89143,13.2
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazônia,13,0.0,1.0,3.73435,-61.14779,32.3
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,13,0.0,1.0,3.71191,-60.80092,36.8
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,13,0.0,1.0,3.71063,-60.8098,46.3
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,13,0.0,1.0,3.69828,-59.99581,12.4
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazônia,13,0.0,1.0,3.67486,-60.98901,11.4
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,13,0.0,1.0,3.66777,-60.59808,7.6
2024/01/08 18:02:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,13,0.0,1.0,3.64865,-60.60441,16.5
